code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days,composite_score,score_a,score_b,score_c,score_d,score_e,score_f,score_penalty
115530,씨엔플러스,202403190900,20240320,328,472,43.51,3048,1,128.1,45.6,0.0,35.0,17.5,15.0,5.0,-5.0
053580,웹케시,202412110900,20241212,7010,10070,43.26,142,1,134.3,42.5,20.0,29.3,22.5,15.0,10.0,-5.0
222110,팬젠,202410040900,20241007,4170,5990,43.25,239,3,140.8,52.8,8.0,35.0,25.0,15.0,10.0,-5.0
019990,에너토크,202405270900,20240528,6700,9620,43.19,149,1,123.35,58.2,0.15,35.0,20.0,15.0,10.0,-15.0
026040,제이에스티나,202506050900,20250609,2010,2885,43.14,497,4,123.7,58.2,8.0,35.0,22.5,15.0,10.0,-25.0
065370,위세아이텍,202412110900,20241212,5320,7630,43.03,187,1,130.83,48.83,0.0,35.0,20.0,15.0,10.0,2.0
013810,스페코,202408060900,20240807,3515,5040,42.99,284,1,126.0,51.0,0.0,35.0,25.0,15.0,5.0,-5.0
013990,아가방컴퍼니,202401030900,20240104,4200,6020,42.94,238,1,131.5,60.0,0.0,35.0,22.5,15.0,10.0,-15.0
413390,엠오티,202502260900,20250227,7570,10840,42.8,132,1,133.9,56.4,0.0,35.0,22.5,15.0,10.0,-5.0
068330,일신바이오,202505290900,20250530,1285,1840,42.8,778,1,142.78,60.0,12.78,35.0,20.0,19.0,10.0,-15.0
047080,한빛소프트,202408270900,20240828,2080,2975,42.63,480,1,139.94,52.8,7.14,35.0,25.0,15.0,10.0,-5.0
361670,삼영에스앤씨,202405240900,20240527,7230,10340,42.62,138,3,129.5,60.0,0.0,35.0,17.5,15.0,10.0,-8.0
312610,에이에프더블류,202507240900,20250725,1283,1833,42.47,779,1,139.5,60.0,8.0,35.0,22.5,19.0,10.0,-15.0
363260,모비데이즈,202312210900,20231222,2545,3635,42.44,392,1,121.7,49.2,0.0,35.0,22.5,15.0,5.0,-5.0
080530,코디,202401080900,20240109,1467,2095,42.41,681,1,133.54,60.0,6.04,35.0,22.5,15.0,10.0,-15.0
051370,인터플렉스,202401190900,20240122,12480,17770,42.0,80,3,131.5,60.0,0.0,35.0,22.5,15.0,10.0,-15.0
093520,매커스,202507220900,20250723,19960,28400,41.89,50,1,120.5,36.0,0.0,35.0,17.5,15.0,10.0,-8.0
199480,뱅크웨어글로벌,202506170900,20250618,5100,7250,41.77,196,1,140.1,58.2,6.9,35.0,20.0,15.0,10.0,-5.0
129890,앱코,202508270900,20250828,890,1265,41.74,1123,1,133.0,51.0,8.0,35.0,20.0,15.0,5.0,-5.0
201490,미투온,202506100900,20250611,1907,2710,41.72,524,1,135.5,60.0,8.0,35.0,22.5,15.0,10.0,-15.0
000490,대동,202309040900,20230905,10580,15030,41.67,94,1,126.7,49.2,0.0,35.0,22.5,15.0,10.0,-5.0
317770,엑스페릭스,202504210900,20250422,6540,9290,41.66,152,1,133.2,58.2,0.0,35.0,20.0,15.0,10.0,-5.0
424980,마이크로투나노,202504210900,20250422,5740,8150,41.59,174,1,126.1,45.6,8.0,35.0,22.5,15.0,5.0,-5.0
088340,유라클,202504030900,20250404,13950,19800,41.54,71,1,151.04,58.2,1.69,35.0,21.15,19.0,10.0,2.0
208710,포톤,202501030900,20250106,2140,3035,41.43,467,3,131.72,47.1,8.0,35.0,14.62,15.0,10.0,2.0
038460,바이오스마트,202404110900,20240412,4035,5720,41.37,247,1,132.5,60.0,0.0,35.0,22.5,15.0,10.0,-25.0
365330,에스와이스틸텍,202411130900,20241118,4819,6829,41.32,207,5,132.54000000000002,37.54,0.0,35.0,20.0,15.0,10.0,0.0
227950,엔투텍,202508070900,20250808,370,524,41.23,2702,1,132.2,49.2,8.0,35.0,20.0,15.0,10.0,-5.0
204840,지엘팜텍,202503280900,20250423,1002,1419,41.23,998,26,122.8,35.5,18.1,22.2,20.0,15.0,10.0,2.0
291650,압타머사이언스,202505200900,20250521,1140,1614,41.19,877,1,132.0,60.0,0.0,35.0,20.0,15.0,10.0,-8.0
088390,이녹스,202507110900,20250714,7760,10970,40.98,128,3,133.44,60.0,4.44,35.0,20.0,19.0,10.0,-15.0
170790,파이오링크,202509100900,20250930,8700,12290,40.87,114,20,133.41,34.2,13.71,35.0,17.5,19.0,10.0,2.0
014940,오리엔탈정공,202509080900,20250909,8780,12400,40.84,113,1,130.5,60.0,0.0,35.0,22.5,15.0,10.0,-15.0
299660,셀리드,202505270900,20250528,6410,9050,40.8,156,1,142.5,60.0,8.0,35.0,22.5,15.0,10.0,-8.0
331520,밸로프,202501230900,20250124,702,991,40.78,1424,1,123.9,56.4,0.0,35.0,22.5,15.0,10.0,-15.0
190510,나무가,202601050900,20260106,17080,24100,40.71,58,1,135.9,56.4,0.0,35.0,17.5,19.0,10.0,-15.0
058450,한주에이알티,202505090900,20250512,965,1360,40.54,1036,3,124.8,47.4,2.4,35.0,20.0,15.0,10.0,-5.0
039560,다산네트웍스,202307070900,20230710,5180,7300,40.54,193,3,143.06,48.06,0.0,35.0,20.0,15.0,10.0,0.0
122350,삼기,202601130900,20260114,1415,1994,40.53,706,1,123.2,58.2,0.0,35.0,20.0,15.0,10.0,-15.0
052790,액토즈소프트,202311080900,20231109,7870,11080,40.4,127,1,132.2,58.2,0.0,35.0,25.0,19.0,10.0,-15.0
032280,삼일,202412090900,20241210,1719,2420,40.39,581,1,125.7,58.2,0.0,35.0,22.5,15.0,10.0,-15.0
189860,서전기전,202405280900,20240529,6000,8440,40.28,166,1,136.46,60.0,4.46,35.0,20.0,15.0,10.0,-8.0
081150,티플랙스,202308180900,20230821,3485,4900,40.22,286,3,125.7,45.5,2.5,26.5,5.2,19.0,10.0,10.0
128540,에코캡,202601130900,20260114,1825,2565,40.16,547,1,121.0,60.0,0.0,35.0,20.0,19.0,10.0,-25.0
104040,대성파인텍,202505140900,20250515,914,1284,40.09,1094,1,125.0,60.0,0.0,35.0,20.0,15.0,10.0,-15.0
094860,네오리진,202507170900,20250718,1046,1469,40.05,956,1,120.8,60.0,0.0,35.0,15.8,15.0,10.0,-15.0
053160,프리엠스,202412100900,20241211,14900,20900,39.88,67,1,147.46,58.2,2.26,35.0,25.0,15.0,10.0,2.0
091440,한울소재과학,202312060900,20231207,6200,8690,39.77,161,1,137.5,60.0,0.0,35.0,22.5,15.0,10.0,-5.0
024060,흥구석유,202406030900,20240604,12510,17520,39.66,79,1,124.79,52.8,5.11,35.0,19.88,15.0,5.0,-8.0
043100,알파AI,202402160900,20240219,2682,3753,39.55,372,3,127.94,41.43,7.01,35.0,17.5,15.0,10.0,2.0
250060,모비스,202309210900,20230922,4900,6850,39.41,204,1,125.7,58.2,0.0,35.0,22.5,15.0,10.0,-15.0
058450,한주에이알티,202409240900,20240925,2720,3800,39.32,367,1,122.5,45.6,2.4,35.0,17.5,15.0,5.0,2.0
363260,모비데이즈,202501140900,20250115,1815,2535,39.28,550,1,122.1,54.6,0.0,35.0,22.5,15.0,10.0,-15.0
054620,APS,202308180900,20230821,8860,12370,39.23,112,3,136.99,49.2,7.79,35.0,25.0,15.0,10.0,-5.0
012700,리드코프,202505150900,20250516,4000,5580,39.12,250,1,125.7,58.2,0.0,35.0,22.5,15.0,10.0,-15.0
100590,머큐리,202309130900,20230914,6420,8950,39.02,155,1,127.2,58.2,0.0,35.0,20.0,19.0,10.0,-15.0
300080,플리토,202401180900,20240119,11189,15574,38.81,89,1,125.12,49.62,16.0,35.0,17.5,15.0,10.0,-18.0
359090,씨엔알리서치,202404190900,20240422,1643,2285,38.69,608,3,156.0,60.0,8.0,35.0,20.0,19.0,10.0,-8.0
376930,노을,202509170900,20250918,2583,3592,38.68,387,1,135.98,58.2,7.78,35.0,25.0,15.0,10.0,-15.0
009780,엠에스씨,202410100900,20241011,5070,7050,38.67,197,1,128.55,44.0,10.0,26.05,17.5,15.0,10.0,-5.0
043650,국순당,202406110900,20240612,5430,7550,38.66,184,1,121.4,56.4,0.0,35.0,20.0,15.0,10.0,-15.0
067310,하나마이크론,202309010900,20230904,18295,25433,38.63,54,3,135.3,52.8,8.0,35.0,22.5,15.0,10.0,-8.0
093520,매커스,202401190900,20240122,11550,16050,38.58,86,3,136.9,56.4,8.0,35.0,22.5,15.0,10.0,-25.0
046120,오르비텍,202506190900,20250620,3055,4245,38.57,327,1,124.72,60.0,2.72,35.0,20.0,15.0,10.0,-18.0
457550,우진엔텍,202506190900,20250620,22600,31400,38.55,44,1,141.0,60.0,0.0,35.0,20.0,15.0,10.0,-8.0
192390,윈하이텍,202411180900,20241119,4045,5620,38.55,247,1,125.65,48.5,0.0,24.15,20.0,15.0,10.0,2.0
002800,신신제약,202407160900,20240717,5600,7780,38.55,178,1,122.6,54.6,0.0,35.0,20.0,15.0,10.0,-15.0
137940,넥스트아이,202311020900,20231103,465,646,38.54,2150,1,122.5,60.0,0.0,35.0,17.5,15.0,10.0,-15.0
050960,수산아이앤티,202301120900,20230113,11700,16250,38.51,85,1,133.0,51.0,0.0,35.0,25.0,15.0,5.0,2.0
273060,와이즈버즈,202312210900,20231222,1323,1837,38.47,755,1,147.13,60.0,5.63,35.0,22.5,19.0,10.0,-5.0
065130,탑엔지니어링,202308140900,20230816,7500,10410,38.42,133,2,137.5,60.0,0.0,35.0,22.5,15.0,10.0,-5.0
215790,이노인스트루먼트,202511030900,20251104,523,725,38.24,1912,1,124.7,58.2,0.0,35.0,7.5,19.0,10.0,-5.0
217730,강스템바이오텍,202406070900,20240610,2340,3243,38.21,427,3,133.5,60.0,0.0,35.0,17.5,19.0,10.0,-8.0
045660,에이텍,202504010900,20250402,28650,39700,38.19,34,1,143.87,48.5,10.0,21.65,9.72,19.0,10.0,10.0
440320,오픈놀,202412110900,20241212,5190,7190,38.15,192,1,131.9,56.4,0.5,35.0,20.0,15.0,10.0,-5.0
094840,슈프리마에이치큐,202412060900,20241210,5800,8030,38.07,172,4,128.36,52.8,8.0,35.0,15.56,15.0,10.0,-23.0
042600,새로닉스,202510170900,20251020,9920,13730,38.03,100,3,122.65,47.0,20.0,30.65,25.0,15.0,10.0,-25.0
250930,예선테크,202510270900,20251028,430,595,37.99,2325,1,124.06,45.6,3.96,35.0,17.5,15.0,5.0,2.0
008830,대동기어,202403220900,20240325,10390,14370,37.92,96,3,120.0,51.0,8.0,35.0,20.0,15.0,5.0,-15.0
025950,동신건설,202504010900,20250402,47300,65400,37.88,21,1,140.36,45.5,9.88,34.45,15.53,15.0,10.0,10.0
224110,에이텍모빌리티,202412090900,20241210,20000,27650,37.87,50,1,143.7,58.2,8.0,35.0,22.5,15.0,10.0,-5.0
241690,유니테크노,202511110900,20251112,3100,4285,37.84,322,1,130.51999999999998,51.0,1.02,35.0,17.5,15.0,10.0,-5.0
073110,엘엠에스,202312120900,20231219,6600,9120,37.8,151,7,126.55,58.2,7.35,35.0,20.0,15.0,10.0,-23.0
452400,이닉스,202408120900,20240813,11530,15910,37.61,86,1,121.1,45.6,0.0,35.0,22.5,15.0,5.0,-15.0
006220,제주은행,202310190900,20231020,8400,11580,37.48,119,1,134.1,45.6,16.0,35.0,22.5,15.0,5.0,-5.0
008830,대동기어,202309150900,20230918,9800,13500,37.38,102,3,123.5,60.0,8.0,35.0,17.5,15.0,10.0,-23.0
009520,포스코엠텍,202303270900,20230328,14160,19500,37.33,70,1,138.5,60.0,0.0,35.0,22.5,15.0,10.0,-15.0
089790,제이티,202509220900,20250923,4495,6190,37.33,222,1,135.2,58.2,0.0,35.0,20.0,15.0,10.0,-5.0
429270,시지트로닉스,202504170900,20250418,4740,6527,37.32,210,1,137.2,58.2,0.0,35.0,20.0,19.0,10.0,-5.0
900290,GRT,202308280900,20230829,2847,3919,37.27,351,1,125.8,43.8,0.0,35.0,25.0,15.0,5.0,2.0
046390,삼화네트웍스,202508190900,20250820,1238,1704,37.26,807,1,122.5,60.0,0.0,35.0,17.5,15.0,10.0,-15.0
277070,린드먼아시아,202504100900,20250411,4795,6600,37.26,208,1,139.2,58.2,0.0,35.0,25.0,15.0,10.0,-5.0
142280,녹십자엠에스,202312010900,20231206,3945,5430,37.26,253,5,129.83,56.4,0.0,43.43,5.0,15.0,10.0,0.0
002630,오리엔트바이오,202504010900,20250402,1584,2180,37.25,631,1,154.59,48.5,10.0,23.7,22.4,15.0,10.0,10.0
308100,형지글로벌,202503310900,20250401,3533,4861,37.21,283,1,135.25,48.5,10.0,34.25,22.5,15.0,10.0,-5.0
045970,코아시아,202507280900,20250729,3790,5210,37.09,263,1,133.0,60.0,8.0,35.0,20.0,15.0,10.0,-15.0
011080,형지I&C,202504020900,20250403,1758,2415,36.99,568,1,145.5,60.0,8.0,35.0,22.5,15.0,10.0,-5.0
355150,코스텍시스,202405100900,20240513,8960,12300,36.9,111,3,135.3,52.8,8.0,35.0,22.5,15.0,10.0,-8.0
215380,우정바이오,202408190900,20240820,2550,3500,36.88,392,1,133.0,60.0,8.0,35.0,20.0,15.0,10.0,-15.0
108490,로보티즈,202506230900,20250624,59889,82189,36.86,16,1,133.0,60.0,8.0,35.0,25.0,15.0,10.0,-20.0
364950,에이아이코리아,202509250900,20250926,9000,12350,36.84,111,1,124.7,58.2,0.0,35.0,17.5,19.0,10.0,-15.0
205470,휴마시스,202308030900,20230804,2445,3355,36.84,408,1,130.95,42.5,10.0,13.95,22.5,15.0,10.0,2.0
129890,앱코,202311010900,20231102,897,1230,36.75,1114,1,136.03,47.4,7.63,35.0,20.0,19.0,5.0,2.0
360070,탑머티리얼,202310230900,20231024,48500,66500,36.74,20,1,138.07,45.6,8.0,28.97,17.5,15.0,5.0,10.0
106080,케이이엠텍,202410100900,20241011,3963,5433,36.71,252,1,131.09,47.34,6.51,35.0,18.24,19.0,10.0,-5.0
264660,씨앤지하이테크,202502060900,20250207,11200,15350,36.68,89,1,139.84,42.84,8.0,35.0,20.0,15.0,10.0,0.0
139670,키네마스터,202512300900,20260102,2065,2830,36.67,484,3,130.7,58.2,0.0,35.0,22.5,15.0,10.0,-25.0
239610,에이치엘사이언스,202409300900,20241002,14820,20300,36.6,67,2,126.15,48.61,8.0,35.0,7.54,15.0,10.0,2.0
072470,우리산업홀딩스,202506050900,20250609,2640,3615,36.55,378,4,131.08,60.0,3.58,35.0,22.5,15.0,10.0,-15.0
042000,카페24,202306270900,20230628,12000,16420,36.46,83,1,141.7,58.2,16.0,35.0,22.5,15.0,10.0,-15.0
063170,서울옥션,202311290900,20231130,10050,13750,36.44,99,1,124.75,54.6,3.65,35.0,17.5,19.0,10.0,-15.0
007370,진양제약,202408190900,20240820,5520,7550,36.4,181,1,148.0,60.0,0.0,35.0,20.0,15.0,10.0,-5.0
368970,오에스피,202505130900,20250514,2615,3575,36.33,382,1,120.7,58.2,0.0,35.0,17.5,15.0,10.0,-15.0
256840,한국비엔씨,202505300900,20250602,4345,5940,36.33,230,3,137.5,60.0,8.0,35.0,17.5,15.0,10.0,-8.0
052220,iMBC,202412090900,20241210,3770,5150,36.23,265,1,138.0,56.4,4.1,35.0,22.5,15.0,10.0,-5.0
330860,네패스아크,202402210900,20240222,30600,41800,36.22,32,1,155.51,58.2,5.81,35.0,22.5,15.0,10.0,2.0
408900,스튜디오미르,202502280900,20250304,2835,3870,36.13,352,4,145.5,60.0,0.0,35.0,17.5,19.0,10.0,2.0
087010,펩트론,202504110900,20250414,124900,170500,36.13,8,3,130.5,60.0,16.0,35.0,22.5,15.0,10.0,-28.0
000040,KR모터스,202507220900,20250723,447,610,36.09,2237,1,131.04,58.2,5.34,35.0,22.5,15.0,10.0,-15.0
232140,와이씨,202404180900,20240419,7160,9770,36.08,139,1,137.1,54.6,8.0,35.0,22.5,15.0,10.0,-8.0
041020,폴라리스오피스,202303150900,20230320,2810,3830,35.92,355,5,138.5,60.0,16.0,35.0,17.5,15.0,10.0,-15.0
054930,유신,202307100900,20230711,32100,43750,35.92,31,1,128.4,48.5,0.0,34.9,20.0,15.0,10.0,-15.0
229000,젠큐릭스,202408140900,20240816,2515,3425,35.81,397,2,122.1,45.6,0.0,35.0,22.5,19.0,5.0,-5.0
450140,코오롱모빌리티그룹,202509160900,20250917,9340,12710,35.71,107,1,122.08,60.0,4.58,35.0,22.5,15.0,10.0,-25.0
322180,LS티라유텍,202601020900,20260105,7790,10600,35.7,128,3,127.51,60.0,0.0,35.0,17.51,15.0,10.0,-10.0
